,open,close,high,low,total_turnover,volume
2016-08-08,3199.572,3234.183,3234.479,3187.252,102638114597.4,8667605100.0
2016-08-09,3232.603,3256.981,3257.333,3229.174,105924052435.6,9106525900.0
2016-08-10,3255.182,3243.34,3261.86,3242.75,106157448028.2,9043037200.0
2016-08-11,3239.558,3233.36,3274.026,3232.612,116996159046.3,10104121300.0
2016-08-12,3231.806,3294.233,3294.233,3231.136,129354686387.1,11625404400.0
2016-08-15,3303.468,3393.423,3417.914,3302.377,258897463909.6,22054342100.0
2016-08-16,3403.383,3378.245,3418.688,3372.02,226785231084.7,19638974000.0
2016-08-17,3377.771,3373.047,3394.388,3356.924,167917530855.8,13884768800.0
2016-08-18,3369.947,3364.485,3394.791,3349.687,172256533000.3,14238016900.0
2016-08-19,3358.555,3365.019,3374.045,3341.192,135382706292.8,11996150800.0
2016-08-22,3364.681,3336.794,3372.833,3335.469,128201783812.1,10795100800.0
2016-08-23,3332.621,3341.829,3359.647,3324.96,108503692377.3,9292451600.0
2016-08-24,3341.93,3329.863,3348.129,3323.725,94012832199.8,8119142900.0
2016-08-25,3314.084,3308.972,3315.081,3279.806,112578140010.3,10058915300.0
2016-08-26,3312.499,3307.09,3328.945,3301.735,93213205559.6,8153069100.0
2016-08-29,3306.574,3307.781,3315.078,3297.069,88011642022.0,7703633300.0
2016-08-30,3310.318,3311.987,3325.121,3304.596,89513016667.4,7572598700.0
2016-08-31,3310.565,3327.793,3333.972,3304.655,99215044445.2,7957080500.0
2016-09-01,3326.738,3301.576,3329.345,3301.212,100911462822.7,8494721900.0
2016-09-02,3298.721,3314.114,3320.425,3295.755,99396378583.5,8279180300.0
2016-09-05,3321.005,3319.68,3338.419,3314.629,87531089645.2,7829247700.0
2016-09-06,3322.018,3342.625,3347.951,3300.125,118366533426.4,9828399800.0
2016-09-07,3344.065,3340.817,3357.356,3337.75,115119908616.9,10294010600.0
2016-09-08,3338.008,3339.564,3343.395,3328.226,83742346849.7,7191615800.0
2016-09-09,3339.373,3318.044,3344.951,3318.044,95471188732.0,8265703600.0
2016-09-12,3271.87,3262.604,3276.716,3234.573,134456630926.9,12291768200.0
2016-09-13,3265.337,3260.333,3269.222,3246.385,76862644231.2,6718028800.0
2016-09-14,3245.737,3238.729,3254.995,3231.335,79780746436.2,7043269700.0
2016-09-19,3242.742,3263.124,3264.899,3242.742,67678031641.8,5883108200.0
2016-09-20,3264.664,3257.403,3265.035,3252.388,61626150817.6,5278420600.0
2016-09-21,3257.709,3266.636,3270.902,3254.321,68957744043.6,5914297900.0
2016-09-22,3281.471,3291.121,3303.199,3277.979,89991761654.8,7575354200.0
2016-09-23,3292.278,3275.666,3293.916,3275.025,68046257250.0,5799398600.0
2016-09-26,3267.69,3220.283,3267.69,3220.283,78700835131.9,7045218600.0
2016-09-27,3214.87,3240.754,3240.775,3214.441,66651130361.3,5846055000.0
2016-09-28,3243.647,3230.89,3243.647,3227.996,51996404752.1,4472749800.0
2016-09-29,3234.857,3244.387,3257.766,3234.803,62220302312.2,5545255600.0
2016-09-30,3240.177,3253.284,3260.94,3239.036,52655734552.9,4497802200.0
2016-10-10,3265.364,3293.868,3294.64,3258.958,89607989896.2,8051926000.0
2016-10-11,3296.867,3306.557,3308.004,3292.877,88213421182.9,8771316300.0
2016-10-12,3299.138,3300.009,3302.561,3289.753,72386912615.9,6866978100.0
2016-10-13,3299.155,3302.645,3307.409,3292.397,79923748596.2,8122419800.0
2016-10-14,3298.734,3305.848,3306.685,3285.729,81485597806.3,8231627100.0
2016-10-17,3305.963,3277.878,3309.009,3271.541,88199418936.3,8611350900.0
2016-10-18,3272.681,3321.332,3321.332,3272.681,104625044141.7,10286071400.0
2016-10-19,3323.303,3316.24,3332.52,3309.831,96354442198.5,10116772500.0
2016-10-20,3317.179,3318.604,3324.903,3312.174,82481095276.7,7923887100.0
2016-10-21,3315.715,3327.74,3341.56,3309.178,107114926125.6,10978517600.0
2016-10-24,3332.512,3367.577,3382.825,3330.967,150063007898.9,15301434500.0
2016-10-25,3367.475,3367.454,3373.913,3356.585,110576512915.9,11119169300.0
2016-10-26,3365.197,3354.8,3367.831,3349.574,104719318220.3,9802478600.0
2016-10-27,3351.46,3345.695,3352.354,3335.133,85241014675.046,7762985100.0
2016-10-28,3347.144,3341.717,3370.749,3337.289,104797971448.0,9313330900.0
2016-10-31,3332.406,3336.81,3340.47,3317.328,80701820968.2,7135286300.0
2016-11-01,3338.71,3359.052,3359.394,3334.457,84717683749.8,7493819900.0
2016-11-02,3350.71,3333.352,3356.397,3331.384,100348995732.6,9119710400.0
2016-11-03,3326.905,3365.085,3379.989,3324.838,137386468361.3,12622350400.0
2016-11-04,3362.206,3354.175,3377.639,3348.426,110813764577.2,10406965500.0
2016-11-07,3353.444,3356.592,3362.742,3342.312,94370876771.0,9987798800.0
2016-11-08,3367.697,3371.118,3383.917,3361.129,105138256060.5,10314828200.0
2016-11-09,3370.6,3353.055,3373.096,3322.08,145186921690.4,13911005900.0
2016-11-10,3374.906,3390.612,3403.016,3374.906,133277399552.9,13470553500.0
2016-11-11,3387.948,3417.221,3422.671,3382.892,190647270039.9,19878149600.0
2016-11-14,3409.224,3430.248,3452.616,3408.139,208353308628.7,21324710500.0
2016-11-15,3428.866,3429.87,3434.922,3415.995,135206770523.0,13456632000.0
2016-11-16,3432.434,3429.592,3435.637,3419.244,128944599172.6,12980851100.0
2016-11-17,3423.465,3436.535,3437.669,3412.877,121576882948.4,12156173100.0
2016-11-18,3437.49,3417.455,3443.119,3413.27,117345607611.6,11595120500.0
2016-11-21,3412.652,3441.111,3463.142,3412.08,147542589349.2,14643452900.0
2016-11-22,3443.22,3468.364,3469.219,3443.22,167250665827.4,16852344600.0
2016-11-23,3473.895,3474.729,3492.956,3465.764,171247116195.8,16238850400.0
2016-11-24,3468.807,3488.74,3508.165,3467.011,165071453531.0,14574630100.0
2016-11-25,3490.04,3521.298,3521.303,3463.948,166832181108.3,15362150600.0
2016-11-28,3538.675,3535.081,3553.36,3528.32,219859766828.2,20737548300.0
2016-11-29,3525.901,3564.04,3583.718,3521.379,248322816338.6,23691835600.0
2016-11-30,3557.636,3538.001,3567.069,3527.023,190681227630.9,17856017800.0
2016-12-01,3543.956,3565.036,3575.97,3543.245,199637742998.0,18017076100.0
2016-12-02,3559.771,3528.955,3562.55,3516.788,203742147475.9,19635548000.0
2016-12-05,3473.688,3469.407,3496.884,3457.343,190175061733.2,18085235500.0
2016-12-06,3466.242,3459.153,3477.59,3456.807,125727753192.9,11552909000.0
2016-12-07,3458.369,3475.747,3475.747,3445.756,115282194223.3,11434510300.0
2016-12-08,3481.807,3470.143,3484.34,3466.512,119188508675.9,11738392200.0
2016-12-09,3464.873,3493.7,3507.928,3461.761,152674867707.3,15030330800.0
2016-12-12,3489.268,3409.179,3495.802,3400.793,199163540831.2,18746775100.0
2016-12-13,3394.207,3405.036,3416.215,3370.596,124454188749.2,12110509700.0
2016-12-14,3399.411,3378.945,3412.28,3378.266,126182669414.4,12400774400.0
2016-12-15,3363.86,3340.434,3378.037,3327.143,121507811540.0,11496066000.0
2016-12-16,3335.363,3346.03,3356.292,3330.493,98112206845.4,9077542200.0
2016-12-19,3342.345,3328.983,3344.858,3324.999,86095693838.3,8164067800.0
2016-12-20,3328.298,3309.064,3329.102,3289.268,88527345888.8,8756959200.0
2016-12-21,3313.745,3338.536,3342.476,3313.745,106205485212.7,10825499500.0
2016-12-22,3335.122,3335.672,3340.363,3322.72,92564877569.6,9227724900.0
2016-12-23,3333.401,3307.599,3334.894,3300.884,99575473231.3,9744471300.0
2016-12-26,3293.224,3322.401,3322.421,3267.048,95493219935.5,8979398200.0
2016-12-27,3319.206,3316.385,3330.232,3315.832,79617133030.4,7548635900.0
2016-12-28,3315.753,3301.889,3320.547,3293.174,71759839565.5,6900043700.0
2016-12-29,3297.036,3297.765,3312.113,3288.096,75972960430.7,7008792300.0
2016-12-30,3302.599,3310.081,3313.55,3295.751,76921368837.7,7174411600.0
2017-01-03,3313.953,3342.227,3345.263,3313.953,87612765767.5,8656789600.0
2017-01-04,3340.558,3368.312,3369.566,3338.153,98014355468.3,9005082700.0
2017-01-05,3368.34,3367.789,3373.412,3361.462,91189339581.7,8833635700.0
2017-01-06,3366.852,3347.666,3368.871,3346.891,91072256748.2,8745911400.0
2017-01-09,3345.748,3363.901,3366.222,3344.347,87916115242.6,8370794200.0
2017-01-10,3361.639,3358.272,3370.505,3354.088,82533965080.2,8381916000.0
2017-01-11,3355.801,3334.495,3366.632,3334.298,86750457122.1,9107143800.0
2017-01-12,3332.686,3317.624,3343.128,3315.963,75031886874.2,8123913500.0
2017-01-13,3317.963,3319.912,3338.174,3309.374,84556101402.8,8418058900.0
2017-01-16,3314.151,3319.445,3322.782,3264.207,153262520120.7,15777913500.0
2017-01-17,3305.6,3326.356,3327.377,3292.204,74754505695.7,6945332800.0
2017-01-18,3323.339,3339.365,3350.962,3320.406,75680677263.9,7062322700.0
2017-01-19,3330.952,3329.289,3346.496,3324.684,63869709162.9,6615980800.0
2017-01-20,3326.977,3354.889,3358.412,3326.374,70831324310.2,6530046200.0
2017-01-23,3359.054,3364.081,3378.739,3355.847,76492660153.9,7555749800.0
2017-01-24,3363.137,3364.451,3371.32,3355.899,66049651288.6,6619422600.0
2017-01-25,3361.656,3375.904,3376.441,3357.218,62483395801.9,5837693100.0
2017-01-26,3378.261,3387.961,3395.885,3378.261,66488818305.4,6531664700.0
2017-02-03,3390.932,3364.492,3392.477,3362.565,57113853254.9,5518886100.0
2017-02-06,3368.108,3373.205,3381.335,3358.752,73408134767.9,6852136000.0
2017-02-07,3371.769,3365.685,3376.71,3354.625,69758178999.1,6375446200.0
2017-02-08,3361.781,3383.288,3383.686,3347.43,82869735773.3,7540287900.0
2017-02-09,3381.899,3396.292,3406.589,3379.787,102134228699.2,9755851500.0
2017-02-10,3398.317,3413.487,3422.326,3398.03,121908580283.7,12376872000.0
2017-02-13,3416.917,3436.275,3439.543,3416.875,125332998843.6,12014453800.0
2017-02-14,3438.511,3435.804,3440.675,3424.403,98537165438.0,9480946500.0
2017-02-15,3435.388,3421.713,3448.032,3417.081,124653179488.1,12764333800.0
2017-02-16,3421.83,3440.933,3440.933,3418.351,101809767504.3,10827696200.0
2017-02-17,3443.617,3421.442,3457.556,3419.614,118033129670.0,11460003600.0
2017-02-20,3421.643,3471.393,3472.604,3421.643,134681505159.3,13262886200.0
2017-02-21,3475.058,3482.823,3490.086,3472.017,120675429543.0,11484200900.0
2017-02-22,3483.201,3489.757,3489.946,3473.524,109232425841.3,10281599400.0
2017-02-23,3487.575,3473.324,3492.962,3460.118,106555922466.3,9953633000.0
2017-02-24,3468.959,3473.852,3473.852,3455.251,99875164758.6,9553513300.0
2017-02-27,3471.132,3446.223,3472.836,3441.394,106830874528.7,9867216000.0
2017-02-28,3445.027,3452.81,3460.909,3441.359,81979307360.8,7521526000.0
2017-03-01,3452.206,3458.438,3472.696,3449.109,109317781348.1,10326035400.0
2017-03-02,3463.483,3435.096,3468.471,3434.001,97876187925.2,8989807700.0
2017-03-03,3424.663,3427.863,3428.882,3412.831,90009618835.2,8099465200.0
2017-03-06,3427.253,3446.484,3449.034,3425.904,95178548495.5,8307088200.0
2017-03-07,3446.163,3453.956,3454.039,3440.057,94483824245.1,8033472000.0
2017-03-08,3452.201,3448.731,3457.035,3441.258,89124904682.2,7958769000.0
2017-03-09,3442.895,3426.944,3443.046,3414.678,90090049489.8,8457038100.0
2017-03-10,3423.978,3427.892,3436.239,3423.937,82161714922.6,7001619900.0
2017-03-13,3425.672,3458.098,3458.098,3412.688,108489140923.3,9168412400.0
2017-03-14,3456.658,3456.693,3465.392,3448.903,95317564129.4,7707796300.0
2017-03-15,3452.214,3463.644,3463.919,3445.268,94056256666.8,7910495400.0
2017-03-16,3472.269,3481.507,3492.127,3472.269,124695573677.0,10633391300.0
2017-03-17,3485.311,3445.805,3488.497,3441.468,122368918550.2,10375556000.0
2017-03-20,3449.052,3449.613,3454.063,3429.825,103769403896.5,8873432200.0
2017-03-21,3449.77,3466.347,3466.703,3445.642,113528201389.8,8770785500.0
2017-03-22,3450.754,3450.05,3464.333,3433.499,123865640376.5,10493589400.0
2017-03-23,3452.406,3461.978,3470.816,3435.691,115813813701.5,9431806200.0
2017-03-24,3464.197,3489.6,3499.318,3461.111,141752526681.3,12564583300.0
2017-03-27,3488.765,3478.039,3505.979,3474.521,124388012134.2,10701537700.0
2017-03-28,3480.249,3469.809,3482.292,3461.468,97495938764.9,8419482000.0
2017-03-29,3472.967,3465.193,3483.057,3455.553,114663468279.1,10485170600.0
2017-03-30,3461.616,3436.758,3467.305,3422.366,122088021629.7,11637692200.0
2017-03-31,3434.822,3456.046,3456.305,3430.82,100984904829.6,9157749100.0
2017-04-05,3476.423,3503.893,3504.538,3475.149,160742981172.2,14339901700.0
2017-04-06,3507.988,3514.047,3517.778,3495.725,145221644165.4,13676700400.0
2017-04-07,3514.452,3517.463,3526.815,3506.389,144559675566.5,14029320400.0
2017-04-10,3519.46,3505.139,3522.796,3502.083,155747834571.5,14188738000.0
2017-04-11,3503.829,3517.328,3520.132,3466.139,189457268654.7,16594583200.0
2017-04-12,3514.572,3509.439,3523.097,3497.999,202154571423.1,18182453700.0
2017-04-13,3500.284,3514.566,3518.439,3496.57,133345929014.0,12998181300.0
2017-04-14,3516.81,3486.505,3517.466,3476.947,130425385379.1,13547407800.0
2017-04-17,3475.738,3479.942,3480.57,3453.676,123884371226.6,11716496100.0
2017-04-18,3474.889,3462.743,3489.084,3462.63,126790853424.8,11092782300.0
2017-04-19,3452.99,3445.876,3459.352,3418.514,127050362406.9,12134926400.0
2017-04-20,3444.523,3461.548,3465.609,3440.715,133977258345.9,11418420800.0
2017-04-21,3461.389,3466.787,3475.562,3449.542,115208831746.2,10441911000.0
2017-04-24,3458.228,3431.259,3458.228,3403.979,122778154320.8,11466079100.0
2017-04-25,3427.732,3440.974,3449.672,3422.652,107599357209.2,9407214800.0
2017-04-26,3440.253,3445.183,3466.565,3439.151,131316579234.5,11194002900.0
2017-04-27,3435.102,3446.72,3449.272,3399.539,134610947827.9,12329842500.0
2017-04-28,3439.574,3439.753,3439.904,3417.238,113761006698.0,10163235100.0
2017-05-02,3427.917,3426.577,3436.306,3418.665,101635858601.5,9279746200.0
2017-05-03,3421.759,3413.128,3432.225,3403.078,97854119098.4,9166962400.0
2017-05-04,3404.938,3404.386,3421.395,3391.277,106985952575.2,10348207500.0
2017-05-05,3393.483,3382.55,3395.453,3366.557,117464939577.7,10989533300.0
2017-05-08,3369.108,3358.813,3374.157,3339.574,126885426472.3,12374928700.0
2017-05-09,3342.598,3352.532,3358.046,3327.59,85528831748.9,7677166800.0
2017-05-10,3350.65,3337.701,3369.434,3336.003,102194980790.9,9208262800.0
2017-05-11,3322.945,3356.646,3359.6,3312.892,111576379053.6,10925289000.0
2017-05-12,3350.937,3385.379,3387.268,3349.167,97522124594.3,9338646600.0
2017-05-15,3391.588,3399.194,3406.581,3391.588,92183332845.4,8297761100.0
2017-05-16,3390.925,3428.649,3428.853,3373.552,112814103201.1,10524241600.0
2017-05-17,3423.19,3409.966,3433.97,3408.154,110553451835.0,9973683700.0
2017-05-18,3387.666,3398.113,3409.932,3383.935,88091166041.4,8575958900.0
2017-05-19,3395.232,3403.849,3405.945,3392.378,78397081602.2,7147352500.0
2017-05-22,3400.588,3411.239,3424.178,3391.175,99021121578.0,9253955900.0
2017-05-23,3405.025,3424.194,3434.766,3401.534,126767856025.0,11691103300.0
2017-05-24,3409.717,3424.167,3424.167,3383.892,92620045547.9,8355316100.0
2017-05-25,3414.399,3485.658,3490.418,3413.225,136634020806.6,13072163100.0
2017-05-26,3479.621,3480.434,3498.315,3473.04,112585907354.2,10324115300.0
2017-05-31,3495.073,3492.885,3515.081,3474.921,115968725309.7,10482974400.0
